Iso3_code,Country,Region,Subregion,Indicator,Year,VALUE
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2008,55
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2009,82
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2009,78
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2010,76
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2010,59
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2012,552
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2012,131
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2012,325
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2013,634
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2013,110
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2013,263
KOR,Republic of Korea,Asia,Eastern Asia,Offences of trafficking in persons,2014,490
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2014,684
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2014,103
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2014,320
KOR,Republic of Korea,Asia,Eastern Asia,Offences of trafficking in persons,2015,463
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2015,467
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2015,64
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2015,214
KOR,Republic of Korea,Asia,Eastern Asia,Offences of trafficking in persons,2016,562
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2016,744
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2016,127
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2016,342
KOR,Republic of Korea,Asia,Eastern Asia,Offences of trafficking in persons,2017,264
KOR,Republic of Korea,Asia,Eastern Asia,Persons brought into formal contact,2017,352
KOR,Republic of Korea,Asia,Eastern Asia,Persons convicted,2017,103
KOR,Republic of Korea,Asia,Eastern Asia,Persons prosecuted,2017,134
KWT,Kuwait,Asia,Western Asia,Detected trafficking victims,2015,7
KWT,Kuwait,Asia,Western Asia,Offences of trafficking in persons,2015,2
KWT,Kuwait,Asia,Western Asia,Persons brought into formal contact,2015,11
KWT,Kuwait,Asia,Western Asia,Persons convicted,2015,2
KWT,Kuwait,Asia,Western Asia,Persons prosecuted,2015,2
KWT,Kuwait,Asia,Western Asia,Detected trafficking victims,2016,6
KWT,Kuwait,Asia,Western Asia,Offences of trafficking in persons,2016,2
KWT,Kuwait,Asia,Western Asia,Persons brought into formal contact,2016,10
KWT,Kuwait,Asia,Western Asia,Persons convicted,2016,10
KWT,Kuwait,Asia,Western Asia,Persons prosecuted,2016,10
KWT,Kuwait,Asia,Western Asia,Detected trafficking victims,2017,48
KWT,Kuwait,Asia,Western Asia,Offences of trafficking in persons,2017,8
KWT,Kuwait,Asia,Western Asia,Persons convicted,2017,18
KWT,Kuwait,Asia,Western Asia,Persons prosecuted,2017,18
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2007,264
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2008,235
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Persons prosecuted,2008,23
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2009,155
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Persons prosecuted,2009,12
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2010,145
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2014,157
LAO,Lao People's Democratic Republic,Asia,South-eastern Asia,Detected trafficking victims,2015,107
LBN,Lebanon,Asia,Western Asia,Persons convicted,2007,2
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2007,2
LBN,Lebanon,Asia,Western Asia,Persons convicted,2008,2
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2008,2
LBN,Lebanon,Asia,Western Asia,Persons convicted,2009,2
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2009,2
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2010,8
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2010,2
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2010,2
LBN,Lebanon,Asia,Western Asia,Persons convicted,2010,2
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2010,2
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2011,27
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2011,6
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2011,19
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2012,19
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2012,2
LBN,Lebanon,Asia,Western Asia,Persons convicted,2012,2
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2012,2
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2013,26
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2013,19
LBN,Lebanon,Asia,Western Asia,Persons convicted,2013,19
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2013,19
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2014,33
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2014,5
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2014,15
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2014,15
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2015,19
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2015,54
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2015,13
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2015,13
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2016,87
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2016,34
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2016,28
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2016,28
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2017,57
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2017,23
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2017,29
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2017,29
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2018,14
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2018,14
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2018,21
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2018,9
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2019,13
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2019,10
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2019,16
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2019,2
LBN,Lebanon,Asia,Western Asia,Detected trafficking victims,2020,44
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2020,17
LBN,Lebanon,Asia,Western Asia,Persons brought into formal contact,2020,90
LBN,Lebanon,Asia,Western Asia,Persons prosecuted,2020,55
LBN,Lebanon,Asia,Western Asia,Offences of trafficking in persons,2021,24
LBR,Liberia,Africa,Sub-Saharan Africa,Detected trafficking victims,2013,6
LBR,Liberia,Africa,Sub-Saharan Africa,Persons convicted,2013,2
LBR,Liberia,Africa,Sub-Saharan Africa,Offences of trafficking in persons,2017,2
LBR,Liberia,Africa,Sub-Saharan Africa,Persons brought into formal contact,2017,2
LBR,Liberia,Africa,Sub-Saharan Africa,Persons convicted,2017,2
LBR,Liberia,Africa,Sub-Saharan Africa,Persons prosecuted,2017,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Detected trafficking victims,2018,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2018,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Detected trafficking victims,2019,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2019,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Detected trafficking victims,2020,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2020,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Detected trafficking victims,2021,2
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2021,2
LIE,Liechtenstein,Europe,Western Europe,Detected trafficking victims,2017,2
LIE,Liechtenstein,Europe,Western Europe,Offences of trafficking in persons,2017,2
LIE,Liechtenstein,Europe,Western Europe,Persons brought into formal contact,2017,2
LIE,Liechtenstein,Europe,Western Europe,Persons convicted,2017,2
LIE,Liechtenstein,Europe,Western Europe,Persons prosecuted,2017,2
LIE,Liechtenstein,Europe,Western Europe,Detected trafficking victims,2018,2
LIE,Liechtenstein,Europe,Western Europe,Offences of trafficking in persons,2018,2
LIE,Liechtenstein,Europe,Western Europe,Persons brought into formal contact,2018,2
LIE,Liechtenstein,Europe,Western Europe,Persons convicted,2018,2
LIE,Liechtenstein,Europe,Western Europe,Persons prosecuted,2018,2
LIE,Liechtenstein,Europe,Western Europe,Detected trafficking victims,2019,2
LIE,Liechtenstein,Europe,Western Europe,Detected trafficking victims,2020,2
LIE,Liechtenstein,Europe,Western Europe,Offences of trafficking in persons,2020,2
LIE,Liechtenstein,Europe,Western Europe,Persons brought into formal contact,2020,2
LIE,Liechtenstein,Europe,Western Europe,Persons convicted,2020,2
LIE,Liechtenstein,Europe,Western Europe,Persons prosecuted,2020,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2008,33
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2009,31
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2010,47
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2010,2
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2011,56
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2011,56
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2011,2
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2012,2
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2012,2
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2013,9
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2013,2
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2014,29
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2014,20
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2014,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2014,11
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2015,30
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2015,12
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2015,210
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2015,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2015,12
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2016,23
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2016,71
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2016,305
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2016,6
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2016,35
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2017,2
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2017,2
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2017,8
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2017,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2017,8
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2018,9
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2018,9
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2018,14
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2018,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2018,14
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2019,6
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2019,6
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2019,10
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2019,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2019,10
LKA,Sri Lanka,Asia,Southern Asia,Detected trafficking victims,2020,8
LKA,Sri Lanka,Asia,Southern Asia,Offences of trafficking in persons,2020,8
LKA,Sri Lanka,Asia,Southern Asia,Persons brought into formal contact,2020,8
LKA,Sri Lanka,Asia,Southern Asia,Persons convicted,2020,2
LKA,Sri Lanka,Asia,Southern Asia,Persons prosecuted,2020,8
LSO,Lesotho,Africa,Sub-Saharan Africa,Detected trafficking victims,2012,15
LSO,Lesotho,Africa,Sub-Saharan Africa,Offences of trafficking in persons,2012,2
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons convicted,2012,2
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons prosecuted,2012,14
LSO,Lesotho,Africa,Sub-Saharan Africa,Detected trafficking victims,2013,2
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons prosecuted,2013,2
LSO,Lesotho,Africa,Sub-Saharan Africa,Detected trafficking victims,2015,6
LSO,Lesotho,Africa,Sub-Saharan Africa,Offences of trafficking in persons,2015,6
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons brought into formal contact,2015,8
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons convicted,2015,2
LSO,Lesotho,Africa,Sub-Saharan Africa,Persons prosecuted,2015,10
LSO,Lesotho,Africa,Sub-Saharan Africa,Detected trafficking victims,2020,2
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2003,2
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2004,14
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2005,12
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2006,2
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2007,11
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2007,2
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2007,2
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2008,25
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2008,14
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2008,22
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2009,14
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2009,13
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2009,11
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2010,15
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2010,17
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2010,19
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2010,11
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2010,21
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2011,22
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2011,21
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2011,59
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2011,11
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2011,33
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2012,14
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2012,11
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2012,32
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2012,7
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2012,24
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2014,47
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2014,18
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2014,40
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2015,62
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2015,16
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2015,53
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2016,45
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2016,23
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2016,64
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2017,58
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2017,35
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2017,56
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2017,20
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2017,47
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2018,44
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2018,14
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2018,8
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2018,48
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2018,22
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2019,39
LTU,Lithuania,Europe,Northern Europe,Detected trafficking victims,2020,24
LTU,Lithuania,Europe,Northern Europe,Offences of trafficking in persons,2020,11
LTU,Lithuania,Europe,Northern Europe,Persons brought into formal contact,2020,39
LTU,Lithuania,Europe,Northern Europe,Persons convicted,2020,17
LTU,Lithuania,Europe,Northern Europe,Persons prosecuted,2020,16
LUX,Luxembourg,Europe,Western Europe,Persons convicted,2008,2
LUX,Luxembourg,Europe,Western Europe,Persons convicted,2009,2
LUX,Luxembourg,Europe,Western Europe,Persons convicted,2010,2
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2013,10
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2014,12
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2015,7
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2016,20
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2017,16
LUX,Luxembourg,Europe,Western Europe,Offences of trafficking in persons,2017,10
LUX,Luxembourg,Europe,Western Europe,Persons brought into formal contact,2017,21
LUX,Luxembourg,Europe,Western Europe,Persons convicted,2017,8
LUX,Luxembourg,Europe,Western Europe,Persons prosecuted,2017,30
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2018,14
LUX,Luxembourg,Europe,Western Europe,Offences of trafficking in persons,2018,11
LUX,Luxembourg,Europe,Western Europe,Persons brought into formal contact,2018,10
LUX,Luxembourg,Europe,Western Europe,Persons convicted,2018,20
LUX,Luxembourg,Europe,Western Europe,Persons prosecuted,2018,26
LUX,Luxembourg,Europe,Western Europe,Detected trafficking victims,2019,13
